0.447223355,1.922608933,1.305685198,0.964072995,2.210164856,2.866810126,0.076497846,0.090248021,1.343012613,0.513568332,3.971401229,0.354422915,0.16890701,-0.158286827,0.36122908,-0.014515001,0.17985394,0.465797347,0.251792309,0.787715585,-0.06761113,0.232440871,7.588240889,1.911029608,-0.014037848,5.098613279,-0.024745659,4.828344126,1.939918576,0.018615746,0.593273779,2.119835485,3.877165569,0.831435704,2.295681285,0.470696173,0.864075226,2.312165685,0.218335037,4.427424314,1.088210108,-0.09259351,1.97368073,3.571168008,2.69711647,0.456268815,3.022917159,0.296484073,0.915901448,0.246983057,2.445267519,-0.289743939,2.122957701,0.371966219,-0.200407486,-0.339404871,0.839311526,0.622021718,-0.063769981,0.604235483,0.707512245,2.83652463,2.417252231,3.238793513,1.39497457,-0.083851132,2.395339496,-0.371673351,3.167358261,-0.076028247,1.272018206,5.447487677,-0.335823761,1.011536318,1.850929002,1.242690019,3.089096044,2.992735541,0.469001612,4.372811632,0.65676111,0.056278702,1.857401711,0.94640081,2.152436691,6.273216336,0.927397248,0.444414602,-0.226657185,3.508710766,-0.39895329,1.837037382,-0.202990192,-0.325304898,-0.295941489,-0.046788365,1.334536292,0.120524096,-0.208308035,0.833121253,2.793419478,0.899639972,0.061792582,0.493302914,4.501967311,0.534185632,0.671920027,5.207897978,1.468231576,1.007147703,0.076810649,-0.085003672,2.224026329,0.527255615,2.747450232,-0.123245892,1.95206256,1.258825652,0.062950358,4.417614637,2.770316459,0.120272038,-0.249457701,2.364361077,1.552873299,-0.086725073,2.291872567,-0.055769457,0.346291224,4.040354381,1.645118919,2.865145248,0.031906169,2.709698966,-0.108594267,-0.051381781,2.539582504,1.045649564,-0.109064299,5.464090605,0.506317475,-0.037842906,0.895944854,2.015688285,0.971895084,-0.343478824,0.15180386,-0.280544065,1.131152008,-0.27019688,1.192805764,0.024131356,0.729868413,-0.364671445,4.570551747,0.818153695
-0.21932232,-1.235777654,-0.30258624,-0.318110692,-0.43493447,-1.014252231,-0.146518036,-0.599040026,-0.227810401,-0.399648418,-1.105238306,-0.68444442,-0.474625012,-0.33749867,-0.27435154,-0.162299837,-0.303590304,-0.318689796,-0.658926856,-0.586102099,-0.165438521,-0.355427918,-0.630785418,-0.485043758,0.166150842,-0.712241344,-0.246342146,-0.718083286,-0.314972117,-0.259053794,-0.619940384,-0.55199412,-0.79230654,-0.32906602,-0.728601169,-0.298047537,-0.426651515,-0.587919496,-0.205497103,-0.992065185,-0.416157144,-0.118699188,-0.530684352,-0.663607607,-0.537596282,-0.413348282,-0.573311741,-0.164724255,-0.015234827,-0.255895992,-0.625041324,-0.168003861,-0.345867379,-0.196558961,-0.470885553,-0.405587577,-0.735747058,-0.013445497,-0.222561707,0.601043096,-0.376899085,-0.773952685,-0.388901039,-0.87624747,-0.5702787,-0.105296606,-0.562661217,-0.314195562,-0.624892405,-0.204347377,-0.43342786,-0.546869524,-0.618411585,-0.266387994,-0.618221154,-0.471998825,-0.633890934,-1.099372485,-0.219306772,-0.415118943,-0.534670649,-0.214506701,-0.368313343,-0.282439246,-0.459703124,-0.856485117,0.204012487,-0.549321879,-0.239166301,-0.682044999,-0.39895329,1.095863525,-0.251887072,-0.116366595,-0.368268861,-0.032681691,-0.196281354,-0.205713706,-0.282398771,-0.238015314,-0.97729061,-0.399054883,-0.127779899,-0.607799564,-0.565251558,-0.35351086,-0.246652621,-0.416701525,-0.459960349,-0.248257017,-0.13689098,-0.099770796,-0.819474879,-0.094598893,-0.695293251,-0.138838407,-0.539114621,-0.67679242,-0.333231302,-0.524380702,-0.622635149,-0.174101957,-0.25565505,-0.74317286,-0.317789589,-0.065154566,-0.690999616,-0.501407327,-0.382288223,-0.967899824,-0.445429898,-0.542043875,-0.474576049,-0.481193368,-0.232908759,-0.353792347,-0.766213355,-0.412876128,0.357180549,-0.769156662,-0.455499028,-0.299957109,-0.472302492,-0.577156376,-0.366621462,-0.495473898,-0.422057506,-0.359449854,-0.313263439,-0.309830242,-0.433927022,0.692468771,-0.383838313,-0.468462086,-0.803147264,-0.657083204
-0.208784865,0.885522565,-0.243661018,-0.228367871,-0.187606933,-0.597438634,-0.135315317,-0.533288438,-0.262612999,-0.305810173,0.33180981,0.29181596,-0.423517987,-0.406771174,-0.343010084,-0.124717775,-0.215356227,-0.103603903,-0.544961381,-0.349668601,-0.175554883,-0.344906408,0.405926731,-0.081324097,-0.221028762,-0.298791826,-0.111431647,0.054735015,-0.358346345,-0.220589401,-0.011004441,0.910108624,0.142964134,-0.004746751,-0.440689537,-0.256806579,-0.202285189,-0.268211198,-0.228641961,-0.45532926,-0.223232744,-0.117031777,-0.35300567,-0.601769199,0.013403429,-0.18566504,-0.049619975,-0.163400184,-0.179130675,-0.255895992,-0.359698003,-0.260224285,-0.549223905,-0.169850068,-0.360407661,-0.424190723,-0.387015837,-0.335918217,-0.219812378,-0.404328456,-0.228972681,-0.006837115,-0.376784885,-0.312097303,-0.431723937,-0.102633422,1.1668682,-0.371673351,0.245819896,-0.204347377,-0.431202669,-0.120395188,-0.123411701,-0.35213291,-0.310947465,-0.208701039,-0.633890934,-0.393735232,-0.192745279,-0.582693453,-0.374798372,-0.172593963,-0.38197494,-0.224808754,-0.391941441,-0.641922115,-0.247076996,-0.429148997,-0.239166301,0.19385932,-0.39895329,-0.622921098,-0.251887072,-0.013487724,-0.368268861,-0.249007468,-0.072627062,-0.162818383,-0.209398745,-0.504373524,-0.360795407,-0.362046945,-0.120714887,-0.317972301,-0.301737133,-0.203638713,-0.201761262,-0.407400114,-0.238733713,-0.113127553,-0.116932339,-0.09943505,-0.389062335,-0.182404341,0.255290264,-0.127509106,-0.46410829,-0.482446093,-0.209126603,-0.624878973,-0.647618801,0.283461605,0.18300713,-0.67522771,-0.107950048,-0.254654995,0.017012987,-0.477655397,-0.14795399,-0.447806324,0.00778715,0.859087296,-0.279863053,0.024941209,-0.232908759,-0.353792347,-0.742122817,-0.327393042,-0.362769753,-0.089394064,-0.199384336,-0.379609301,-0.169840748,-0.516087546,1.159501128,-0.489382467,-0.398392317,-0.302486874,-0.313263439,-0.309830242,-0.433927022,-0.197060231,-0.20184835,-0.468462086,-0.177324274,-0.224523179
-0.17837979,-0.278744037,-0.077452003,-0.064661697,-0.240358765,-0.135915928,-0.114826424,-0.482258564,-0.384325701,0.07096824,1.153688879,0.06871634,-0.392357023,-0.338343357,-0.238141611,-0.10958363,-0.303590304,-0.216540923,-0.123335536,-0.361247991,-0.176524918,-0.327529455,0.485743441,-0.049157608,-0.057722745,0.462736138,-0.093175395,0.676534577,-0.049180148,-0.009872264,1.957422669,0.132259361,1.051106942,0.077452728,0.39987388,-0.015840915,0.023383148,1.239128227,-0.086960419,0.10616352,0.548148288,-0.098438881,-0.023977878,0.574131955,0.147871276,-0.010614174,0.826829771,-0.075155916,-0.233811069,-0.033146141,0.078815531,-0.27567965,-0.507358132,0.003361963,-0.282170148,-0.427035854,1.783165067,-0.2588989,-0.137856948,0.80185097,0.030220293,0.771663154,-0.036329198,0.976406345,-0.01219756,-0.099235258,2.550564015,-0.292522656,0.172922742,10.1091629,0.179525278,-0.046953359,3.101698326,-0.066970706,0.424273652,0.199930194,-0.545833074,0.708189276,-0.000624529,1.04252005,-0.42877656,-0.10517868,-0.553149166,0.230419153,-0.200399505,1.975300077,-0.707114283,-0.467975921,-0.165749158,1.708375098,-0.366064605,0.002464316,-0.251887072,-0.339981184,-0.368268861,-0.220447053,-0.308799868,-0.029502705,-0.302516316,2.09022976,0.444075209,0.113093511,-0.022994114,0.291517657,0.917645745,-0.132261738,0.233734634,0.457438484,0.587150248,0.36988585,-0.080404324,-0.087950164,-0.274843131,-0.116210523,0.744390759,-0.090929934,0.233212156,-0.475347842,-0.321022964,0.140519534,0.384256647,-0.147564591,-0.256940259,-0.114331105,-0.066471783,-0.143892513,0.120640833,-0.461154055,-0.169128947,0.294939882,0.021729404,1.049502056,-0.481338978,-0.043744925,-0.182460778,-0.353119878,0.122946011,-0.202616402,-0.373644206,0.964585722,-0.260958109,-0.150263859,0.392008332,0.195629086,-0.33673815,-0.293825735,-0.32379479,-0.359449854,0.21704903,-0.109851531,0.113475628,-0.105935743,-0.204825704,0.021455296,0.653595714,0.809115666
-0.21932232,0.430282273,-0.048444404,-0.185390345,-0.379810886,-0.891075585,-0.127254773,-0.129139937,0.017253638,-0.300764589,0.162651862,0.468000652,-0.194743654,-0.05119831,0.013586976,-0.132807081,-0.264337587,-0.015413337,1.762382887,-0.015153367,-0.176524918,-0.335372576,0.173057447,0.5128305,-0.221028762,0.438853357,0.16331887,1.40288035,-0.165979601,-0.158455358,-0.476310928,-0.121531141,0.223684012,-0.175950628,-0.557586727,-0.226142373,-0.168689999,-0.208955811,0.037948224,1.023822392,0.079500185,-0.110585739,-0.072736153,0.069085195,-0.270010716,-0.413348282,0.149109918,-0.053008476,-0.10165898,-0.20433928,-0.48524736,-0.289743939,-0.156101324,-0.209136399,-0.385640298,-0.113374505,-0.099491018,-0.335918217,-0.226715855,-2.510585698,-0.376929669,-0.342222281,0.666281061,-0.212750196,0.882453288,-0.099702801,-0.233088275,-0.371673351,2.787306235,-0.20272018,-0.441840986,0.252718481,-0.142573515,-0.27177765,0.351771054,0.692485452,0.806925928,-0.059242057,-0.134585459,-0.23540665,4.216088036,-0.018616482,1.181256848,-0.187965486,-0.320260706,-0.608243222,0.401846786,-0.206015495,-0.239166301,0.389319756,-0.39895329,-0.334888027,-0.168089456,-0.389746641,-0.368268861,-0.171819809,-0.288044518,-0.050245465,-0.104118544,-0.238911886,0.3054453,-0.001970365,-0.129425041,-0.464839856,0.462454702,-0.287443897,-0.156740495,-0.42652289,0.299325115,-0.131556928,-0.080169171,-0.100440859,1.342405787,-0.41350633,-0.213986549,0.956263337,0.432112225,0.118904385,-0.1259641,1.653969638,0.940890885,-0.084829076,-0.256940259,0.539984575,-0.031324135,-0.172126858,-0.488921062,0.140183284,0.130097047,-0.04231837,-0.300185057,-0.467712662,-0.225543784,-0.176790616,-0.219455676,-0.353792347,0.807693873,-0.315664738,-0.366786729,-0.533624576,0.212312677,-0.356852386,-0.347934355,1.861882163,-0.350773506,0.508981247,0.578864827,-0.096778507,-0.11629908,-0.309830242,-0.433927022,-0.190179296,-0.078047684,-0.418081267,0.2215366,0.385586939
-0.21932232,0.069725155,-0.207481677,0.191809951,-0.36991096,-0.877511786,-0.146897324,-0.521988966,-0.385130844,-0.367980591,-0.303747956,-0.736839506,-0.254782474,0.093982369,0.045971544,-0.122524602,-0.295341745,-0.30512065,-0.124399783,-0.452847486,-0.128611,-0.369245116,-0.606231997,-0.39300763,0.205897244,-0.628046122,-0.181547621,-0.679456672,-0.345126596,-0.241090481,-0.477732759,-0.677940077,-0.697785138,-0.313589921,-0.763982263,-0.302597665,-0.385951879,-0.570679588,-0.285906574,-0.424999821,-0.376852043,-0.115122954,-0.37045459,-0.459041586,-0.628794665,-0.372669646,-0.639528306,-0.13184205,-0.391854878,-0.237985429,-0.742076633,-0.289743939,-0.646079332,-0.241326231,-0.468707655,0.289994389,-0.989355657,-0.335918217,-0.211742386,-1.114879969,-0.370198675,-0.69837766,-0.860839273,-0.900899307,-0.247397059,-0.103558864,-0.717861548,-0.311035738,-0.584664136,-0.190183834,-0.444764001,-0.567355899,-0.589575536,-0.378038982,-0.557532849,-0.614770235,-0.442239726,-0.952465866,-0.213658449,-0.481260513,-0.334557183,-0.221790666,1.000513668,-0.273457716,-0.459703124,-0.707843455,-0.350242618,-0.48647163,-0.202447621,-0.284754577,-0.396235424,-0.686760528,-0.24624455,0.35472,-0.368268861,-0.249007468,2.424478688,-0.216311448,-0.289267822,-0.504373524,-0.636535488,-0.319387788,-0.130125066,-0.470623097,-0.512986747,-0.359347236,-0.241139109,-0.326113875,-0.312634895,-0.229291616,-0.126637915,-0.09982458,-0.609828237,-0.39473439,-0.601902241,-0.133940824,-0.454612294,-0.57594564,-0.296251255,-0.840528068,-0.322884483,-0.182684699,-0.251219629,-0.326549912,-0.28476696,-0.26519372,-0.813254786,-0.486823724,-0.254186584,-0.792291124,-0.212303527,-0.879485529,-0.428116886,-0.304267713,-0.066902686,-0.353792347,-0.922762475,-0.467376323,-0.316548025,-0.769170724,-0.450521507,-0.379609301,-0.282323584,-0.182119892,-0.273539317,-0.495473898,-0.327512493,-0.352241429,-0.313263439,-0.309830242,-0.428230258,-0.202923833,-0.344651715,1.53496232,-0.914999999,-0.651296039
-0.094278665,0.186287654,-0.336049655,-0.244961914,-0.377729206,-0.693825171,-0.150112572,0.531950054,-0.367757895,-0.363333789,-0.554913944,-0.299301518,0.19294191,-0.229248707,-0.343010084,-0.145065917,-0.221758838,-0.402407661,-0.412974037,-0.262586646,-0.147772602,-0.292621225,-0.616727933,-0.062374532,-0.221028762,-0.679160075,-0.225601182,-1.045172806,-0.411178772,-0.245709896,-0.603760926,-0.676980891,-0.665128272,-0.309384297,0.040712608,-0.281945166,-0.312833046,-0.495093432,-0.300273974,-0.592467444,-0.428931683,-0.115809672,-0.429878574,-0.084430269,-0.550774252,-0.19850887,-0.547635414,-0.140893114,-0.346847143,-0.194026235,-0.582918466,0.218142996,-0.628951268,-0.212273493,-0.470885553,5.688873519,-0.975990182,-0.335918217,-0.224773379,0.699159093,-0.376929669,-0.497131704,-0.211167651,-0.722789712,-0.286819073,-0.105296606,-0.721932435,-0.112830832,-0.716270021,2.387277163,-0.388201001,-0.141605156,-0.814482155,-0.336999848,-0.618845157,-0.372194543,-0.555346509,-0.572238145,-0.033379855,-0.332564166,-0.331619988,-0.225067716,-0.14061728,-0.315394276,-0.459703124,1.341092951,-0.319237441,-0.396510751,-0.239166301,-0.836614092,-0.370758573,-0.27038284,-0.181727107,-0.244644875,2.083467663,-0.228261152,-0.482510752,-0.170916606,-0.302516316,-0.504373524,-0.535601405,-0.433521963,-0.130125066,-0.694677531,0.45755015,-0.382688651,-0.239805003,-0.543724513,-0.417773684,-0.236521006,-0.122391575,-0.099311401,-0.624502799,-0.266179866,-0.508361126,-0.110147291,-0.570013704,-0.42235541,0.001193868,-0.738625593,0.548256323,-0.170555323,-0.256940259,-0.616925719,-0.313272915,-0.286389141,-0.527399963,-0.361942695,-0.314442639,-0.448385255,-0.545526531,-0.75550753,-0.181135084,0.316309633,-0.232908759,-0.353792347,-1.015934047,-0.356485025,-0.373644206,-0.627872847,-0.469607646,-0.379609301,-0.448182825,-0.52125326,-0.382314268,-0.495473898,1.445672452,-0.359449854,-0.313263439,0.947432016,-0.433927022,-0.085864315,-0.310567413,-0.468462086,-0.670022122,-0.65675565
0.358657688,-2.449328831,9.718831916,9.222146442,5.515754117,-0.518672178,10.64852374,7.065849529,1.388673303,1.667943629,-1.450609071,-1.271651521,-0.474625012,1.972843711,1.244520784,-0.162299837,8.734108005,8.882207758,-0.886810254,6.063629973,-0.020362045,-0.369245116,-0.678475581,-1.142998224,9.149741326,-1.036542844,10.59582773,-1.280475977,-0.411178772,2.769855838,-0.170764326,-0.697162226,-0.652089166,0.06116692,0.563905934,-0.071196716,-0.437746984,7.912854039,10.24773828,-0.972975006,10.17474878,10.78288465,0.370984101,-0.809821706,1.854994173,0.433196767,-0.385065059,-0.133786938,-0.408597135,0.460151949,-0.700219183,6.778540774,-0.211362448,10.39680356,-0.147939637,-0.421913663,-1.156006308,5.170856387,-0.181193069,-4.936448293,-0.376929669,-0.707637215,-0.873099464,0.574453628,-0.001961433,10.81284393,-0.7750095,5.033778289,-0.878070859,1.396736551,1.784151152,-0.478874905,-0.373448569,7.215457425,-0.427682331,0.304031419,-0.633890934,1.931727385,10.52586458,-0.529764898,1.141176054,-0.205315248,-0.687948036,-0.18667287,0.83585979,-0.472644206,-0.449708889,-0.549321879,-0.239166301,-1.346359304,6.253129983,0.469213173,-0.251887072,-0.412429053,1.575619026,10.51462996,-0.496548361,-0.118375058,8.870851403,5.180580174,-0.088861437,7.290910425,-0.130125066,7.523554113,-0.808616165,0.345430673,-0.145710066,-0.543724513,-0.501103774,10.51264694,10.7995082,-0.048407314,-0.839576897,-0.117850608,-0.561537487,-0.089359791,-0.681943671,1.020382342,0.990888252,-1.000056576,-0.566278936,0.003975604,-0.256940259,-0.902969619,-0.29973501,-0.248844177,2.660957933,2.214470017,-0.435639031,-1.498918394,8.892918553,-0.972887282,-0.495800134,-0.434672417,-0.232908759,3.443184847,-0.258713098,3.910026298,-0.373644206,4.770248845,-0.5091795,0.471816291,9.418374028,-0.646409091,-0.083874703,3.090555407,0.191193957,1.824458297,-0.313263439,5.792407675,3.96170837,-0.202923833,0.223633101,-0.446146862,0.702569145,-0.274966529
-0.207458061,0.483302846,-0.132916305,-0.346228054,-0.247129346,-0.262631376,-0.115607038,-0.3364893,-0.236598936,-0.382322607,-0.339537071,-1.46200129,-0.226305891,-0.242511926,-0.284307961,-0.158148653,-0.27730911,-0.271062733,-0.880950535,-0.476394092,-0.176524918,-0.237379869,-0.35290957,-0.715309474,-0.029737268,-0.883289947,-0.229927797,-0.881387305,-0.310796643,-0.221622947,0.527036061,-0.414976622,-0.699712458,-0.068736194,-0.725621551,-0.154429009,-0.090619687,-0.425902764,-0.31899423,-0.781378159,0.076014139,-0.116283593,-0.388898417,-0.561697235,-0.425157914,-0.290617481,-0.336625322,-0.171416909,-0.265968217,-0.219368319,-0.578425598,-0.199877644,-0.670435287,-0.14607141,0.358160769,-0.264338291,-0.894603072,-0.316992218,-0.235655217,0.049597849,-0.348631968,0.047024624,-0.843150725,-0.784113751,-0.570842054,-0.10294374,0.594540493,-0.110587661,-0.581837065,-0.186550169,-0.294437521,-0.258850432,-0.76231185,-0.345572868,-0.323007647,3.046475347,-0.138629908,-0.376273859,-0.219775698,-0.428514704,-0.503574343,-0.239192151,-0.660858231,-0.22482211,-0.347750261,0.12858539,-0.262891717,0.007782245,0.25509796,-0.017968405,-0.397104677,-0.64718128,-0.128065265,-0.396172144,0.204392155,-0.244154409,-0.292897831,-0.157002055,-0.170457966,-0.504373524,-0.341643095,-0.193118825,-0.088189112,-0.128289355,-0.42315363,0.102458776,-0.222407133,-0.131766391,-0.29722474,-0.192622562,-0.131939523,-0.095643742,-0.801789036,-0.230838385,0.47151247,-0.127304614,-0.326004629,-0.63451527,-0.0367708,-0.82939446,-0.707903687,-0.170902117,-0.234824354,-0.321116243,0.190287848,-0.286389141,-0.869315208,-0.284603991,-0.38223967,-0.852302393,-0.18405952,-0.030893547,0.245307151,-0.539015287,-0.217240892,-0.272677465,-0.877032029,-0.467376323,-0.373644206,-0.751260993,0.261997588,-0.379609301,-0.027918683,0.095391017,-0.364324492,-0.432630416,-0.421390993,-0.181932814,-0.313263439,0.255837332,0.107065204,-0.202923833,-0.21987382,-0.468462086,0.008623652,-0.937416894
-0.145916651,1.856445344,-0.097279206,-0.308713995,-0.261400802,-0.175639858,-0.150112572,-0.599040026,0.988267659,-0.314142174,0.502158076,0.339862635,0.030045618,-0.075434346,-0.231469062,-0.159390339,-0.278029751,-0.288790051,-0.841084486,-0.193839079,-0.118753963,-0.305035784,0.310305182,-0.607677053,-0.217479002,-0.90634445,-0.229422478,-0.474652324,-0.365517606,-0.14700872,-0.389015401,-0.321476721,0.067738387,-0.229036116,-0.372184938,0.020917513,-0.05042146,-0.477847523,-0.299439685,-0.176158886,-0.432228933,-0.116731655,-0.068966535,-0.065666568,-0.003249757,0.046843423,0.090560683,-0.147806135,-0.284628858,-0.069137518,-0.467133986,-0.283812094,-0.331496433,-0.214742138,-0.410256757,-0.427035854,-0.098402395,-0.335918217,-0.186134211,0.677448621,-0.297087998,-0.249691321,-0.354863204,0.887506517,-0.497519855,-0.096386091,1.231751618,-0.371673351,-0.465161914,-0.194920648,-0.150004714,-0.320153259,-0.702980335,-0.29397505,-0.598888675,0.449652866,0.005126071,-0.079410542,-0.060664767,-0.492361315,-0.448876323,-0.164152914,4.238587241,-0.184859349,-0.459703124,-0.241605926,-0.447847654,-0.255102966,-0.164662508,0.704680764,-0.39895329,-0.436742177,-0.116907187,-0.340550981,-0.295557563,-0.249007468,-0.082145069,-0.177753552,-0.302516316,-0.504373524,0.256069584,-0.297955991,-0.056724851,-0.296908736,-0.497512309,0.077191903,-0.246652621,0.426818934,-0.181772773,-0.072728507,-0.071121096,-0.100440859,-0.559117924,-0.19274156,-0.098584603,-0.119647278,-0.103452773,-0.644483605,-0.316218208,-0.446827658,-0.420329527,-0.126851911,-0.256940259,-0.757180961,-0.251808969,-0.286389141,0.058652121,0.093228918,-0.184435486,-1.26555971,-0.310954354,0.513900475,-0.35624278,-0.118709375,-0.196413486,-0.353792347,-0.527178608,-0.426831503,-0.179674055,-0.086651918,0.891305932,-0.379609301,0.083445891,-0.483008224,-0.288289874,-0.495473898,-0.357575405,-0.359449854,-0.129786244,0.61707522,0.390576231,1.628565158,-0.269855606,-0.26277393,1.651047511,-0.070115017
